PGR,Aggregat,Hst.,Zweckbestimmung,FKZ,BKZ,FBZ,Anschlag 2016,VE Anschlag 2016,Anschlag 2017,VE-Anschlag 2017
22.03.02,AUSG.KONSU,0259.51100-3,"Geschäftsbedarf, Kommunikation, Geräte, Aus- stattungs-/Ausrüstungs-/sonst.Gebrauchsgegenstände ",188,263,,"2,740",0,"2,800",0
22.03.02,AUSG.KONSU,0259.51400-2,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.  ",195,263,,"2,000",0,"2,000",0
22.03.02,AUSG.KONSU,0259.51700-1,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",188,263,,"5,000",0,"5,000",0
22.03.02,AUSG.KONSU,0259.51800-8,Mieten und Pachten  ,188,263,,"110,000",0,"110,000",0
22.03.02,AUSG.KONSU,0259.52701-5,Reisekostenvergütungen  ,188,263,,"2,000",0,"2,000",0
22.03.02,AUSG.KONSU,0259.53101-2,Kosten für Veröffentlichungen  ,195,263,,0,0,0,0
22.03.02,AUSG.KONSU,0259.53121-7,Kosten der Durchführung des Kongresses der Landesarchäologen ,195,263,,0,0,0,0
22.03.02,AUSG.KONSU,0259.53210-8,Landesarchäologie  ,195,263,,"75,000",0,"75,000",0
22.03.02,AUSG.KONSU,0259.53275-2,Entgelte für Telekommunikationsleistungen  ,188,263,,"1,640",0,"1,680",0
22.03.02,AUSG.KONSU,0259.53901-3,Umzugs- und Verlegungskosten  ,011,263,,0,0,0,0
22.03.02,AUSG.KONSU,0259.68602-4,Mitgliedsbeiträge  ,188,263,,0,0,0,0
22.03.02,AUSG.INVES,0259.81216-0,Geräte und Ausstattungsgegenstände des Landesarchäologen ,195,263,,"13,000",0,"13,000",0
24.02.01,EINN.INVES,0270.33180-7,Zuweisungen des Bundes nach Art. 143c GG für Hochschulbaumaßnahmen ,139,265,,"12,843,000",,"12,843,000",
24.02.02,EINN.INVES,0270.33181-5,Zuweisungen des Bundes nach Art. 91b GG für Forschungsbauten ,139,265,,"136,120",,"136,120",
24.02.01,AUSG.INVES,0270.79012-7,Projektentwicklung und Steuerung globaler Baunebenkosten ,133,265,,"500,000",0,"500,000",0
24.02.05,AUSG.INVES,0270.82111-1,Erwerb eines Grundstücks für den Ausbau der Hochschule Bremerhaven (4. Bauabschnitt) ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.88210-2,Finanzierungsanteil am norddeutschen Hochleistungsrechner ,133,265,,"272,240",0,"272,240",0
24.02.03,AUSG.INVES,0270.89401-1,An die Hochschule Bremen zur Fortführung der Sanierung des Standortes Werderstraße ,133,265,,"800,000",0,0,0
24.02.02,AUSG.INVES,0270.89402-0,"An die Universität für das MZH, Umstrukturierung Ebene 6 ",133,265,,"700,000","1,000,000","1,000,000",0
24.02.02,AUSG.INVES,0270.89403-8,"An die Universität für die SpH, Erneuerung der Lüftungsanlage ",133,265,,0,0,"800,000",0
24.02.02,AUSG.INVES,0270.89404-6,"An die Universität für PCB-Sanierung GW 1, Block B und C ",133,265,,0,"2,000,000","1,200,000",0
24.02.02,AUSG.INVES,0270.89405-4,"An die Universität für PCB-Sanierung NW 1, Block Nord ",133,265,,0,0,0,"2,000,000"
24.02.02,AUSG.INVES,0270.89406-2,"An die Universität für PCB-Sanierung GW 1, Block A Einrichtungen ",133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89407-0,"An die Universität für das MZH, Umstrukturierung Ebene 5 ",133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89408-9,"An die Universität für GW2, Sanierung und Umstrukturierung von VA-Räumen ",133,265,,0,0,0,0
24.02.01,AUSG.INVES,0270.89450-0,An die Hochschulen und die Staats- und Universitätsbibliothek für Großgeräte ,139,265,,"600,000",0,"600,000",0
24.02.01,AUSG.INVES,0270.89451-8,An die Hochschulen für Sanierungsmaßnahmen  ,139,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89452-6,An die Universität für MZH; Umbau und Sanierung für das Fach Technomathematik ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89453-4,An die Universtät für UFT; Neubau der Lüftungsanlage ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89454-2,"An die Universität für das Hörsaalgebäude; Sanierung der Bestuhlung, Fußböden, Treppen, Erneuerung der Medientechnik",133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89455-0,An die Universität für NW 1 Nord; Grundsanierung 1. und 2. BA ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89456-9,An die Universität für GW 1 Block B; Grundsanierung ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89457-7,An die Universität für GW 1 Block C; Grundsanierung ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89458-5,An die Universität für GW 2 Ebenee 0; Umbau ALP-Werkstätten zu medientechnischen Lehrräumen ,133,265,,0,0,0,0
24.02.05,AUSG.INVES,0270.89459-3,An die Hochschule Bremerhaven für Haus C; Sanierung der Maschinenhalle ,133,265,,0,0,0,0
24.02.04,AUSG.INVES,0270.89460-7,An die Hochschule für Künste für Fassadensanierung Speicher XI und Dechanatstraße ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89461-5,Sanierung des Studentenwohnheims Campus  ,133,265,,"2,300,000",0,"2,300,000",0
24.02.02,AUSG.INVES,0270.89462-3,An die Universität für die Aufrechterhaltung des Unibad-Betriebes ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89463-1,An die Universität für GW 1 Block A;Grundsanierung  ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89464-0,"An die Universität für das ingenieurwissenschaft- liche Forschungsgebäude ""Photec"" ",133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89467-4,"An die Universität für die Ersteinrichtung ingenieurwissenschaftliches Forschungs- gebäude ""Photec""",133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89474-7,An die Universität für Energiezentrale Ersatz Dieselaggregat Nr.4/Sicherheitstechnische Anp. E-Trakt,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89475-5,An die Universität für Technisches Zentrum Sanierung und Ergänzung ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89476-3,An die Universität für Erneuerung und Fortent- wicklung der Kommunikationsanlage (VoiceOverlP),133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89482-8,An die Universität für die technische Erneuerung der Ver- und Entsorgungstrasse Ost ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89483-6,An die Universität für die technische Erneuerung der Ver- und Entsorgungstrasse West ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89484-4,"An die Universität für Um- und Ausbau  des Gebäudes GW 2, 3.BA ",133,265,,0,0,0,0
24.02.03,AUSG.INVES,0270.89489-5,An die Hochschule Bremen für energietechnische Sanierung des AB-Traktes ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89495-0,An die Universität für apparative Ausstattung Campus-Netz ,133,265,,0,0,0,0
24.02.05,AUSG.INVES,0270.89496-8,An die Hochschule Bremerhaven für den weiteren Ausbau 2. BA (WAP) ,133,265,,0,0,0,0
24.02.05,AUSG.INVES,0270.89497-6,An die Hochschule Bremerhaven für Erstein- richtung weiterer Ausbau 2. BA (WAP) ,133,265,,0,0,0,0
24.02.02,AUSG.INVES,0270.89498-4,An die Universität für Neubau NW 2  ,133,265,,"9,978,000","28,383,000","10,816,000",0
24.04.02,EINN.KONSU,0273.11100-0,Verwaltungsgebühren  ,011,265,,0,,0,
24.90.01,EINN.KONSU,0273.12411-0,Pachtzins für das Gästehaus der Universität ,139,265,,"20,000",,"20,000",
24.04.02,EINN.KONSU,0273.15110-9,"Vom Bundesverwaltungsamt, anteilige Zinsen auf BAföG-Darlehen ",142,265,200,"23,000",,"23,000",
24.04.02,EINN.KONSU,0273.17110-0,"Vom Bundesverwaltungsamt, anteilige Tilgung auf Darlehen (Graduiertenförderung) ",142,265,,"3,000",,"3,000",
24.04.02,EINN.KONSU,0273.17111-8,"Vom Bundesverwaltungsamt, anteilige Tilgung auf BAföG-Darlehen ",142,265,200,"3,000,000",,"3,000,000",
24.01.06,EINN.KONSU,0273.23110-2,Zuweisungen des Bundes gem. Vereinbarung nach Art. 91b GG über den Hochschulpakt 2020 ,139,265,,"26,744,000",,"33,195,000",
24.04.02,EINN.KONSU,0273.23113-7,Vom Bund für die Durchführung des BAföG - Zuschüsse Tertiärbereich - ,142,265,200,"19,100,000",,"19,100,000",
24.90.01,EINN.KONSU,0273.23114-5,Zuweisungen des Bundes nach dem Stipendien- programm-Gesetz -StipG- ,139,265,,0,,0,
24.90.01,EINN.KONSU,0273.23116-1,Vom Bund für die Erstellung von Klimaschutz- konzepten ,139,265,,0,,0,
24.90.01,EINN.KONSU,0273.23210-9,Länderzuschüsse für die Durchführung des Norddeutschen Wissenschaftspreises 2013 ,139,265,,0,,0,
92.02.01,EINN.KONSU,0273.26108-7,Kostenerstattung durch das Studentenwerk Bremen für Versorgungsvorsorge (Ruhelohn) ,018,900,925,"487,000",,"487,000",
92.02.01,EINN.KONSU,0273.26109-5,Kostenerstattung durch das Studentenwerk Bremen für Versorgungsvorsorge ,018,900,925,"12,000",,"12,000",
24.90.01,EINN.KONSU,0273.28201-7,Spenden  ,139,265,,0,,0,
24.90.01,EINN.KONSU,0273.28215-7,"Zuwendung für das Projekt ""Kulturerbe-Orgelland- schaft Nordwest"" ",133,265,,0,,0,
24.90.01,EINN.KONSU,0273.28225-4,Zuschüsse Dritter für Maßnahmen zur Verbesserung der Lehre ,139,265,,"15,000",,"12,000",
24.04.02,EINN.INVES,0273.33111-5,Vom Bund für die Durchführung des BAföG (Darlehen Tertiärbereich) ,142,265,200,"20,300,000",,"20,300,000",
24.90.01,EINN.RUECK,0273.35901-0,Entnahme aus der Budgetrücklage  ,851,265,900,0,,0,
24.90.01,EINN.RUECK,0273.35903-6,Entnahme aus der investiven Budgetrücklage  ,851,265,900,0,,0,
24.90.01,EINN.RUECK,0273.35910-9,"Entnahme aus der Rücklage ""Mehreinnahmen EFRE-Programm 2007-2013 (Wissenschaft)"" ",851,265,900,0,,0,
24.01.06,AUSG.KONSU,0273.53110-6,Maßnahmen zur Umsetzung des Hochschulpaktes 2020 und zur Verbesserung der Lehre ,139,265,,0,0,0,0
24.90.01,AUSG.KONSU,0273.53111-4,Neustrukturierung des Hochschulbereichs  ,139,265,,"60,000",0,"60,000",0
24.01.06,AUSG.KONSU,0273.53112-2,Maßnahmen zur Verbesserung der Personalsituation der Lehre in den Hochschulen im Lande Bremen ,139,265,,0,0,0,0
24.90.01,AUSG.KONSU,0273.53115-7,Nutzungskosten für Datenbanken und Rechenzentren  ,139,265,,"95,000",0,"95,000",0
24.90.01,AUSG.KONSU,0273.53121-1,Maßnahmen zur Verbesserung der Lehre  ,139,265,,"45,000",0,"42,000",0
24.90.01,AUSG.KONSU,0273.53261-7,"An Performa Nord, Entgelte für Dienstleistungen  ",012,265,,"9,260",0,"9,300",0
24.90.01,AUSG.KONSU,0273.53902-6,Verwendung zweckgebundener Einnahmen für konsumtive Ausgaben ,139,265,,0,0,0,0
24.90.01,AUSG.KONSU,0273.63200-0,Beiträge für überregionale Maßnahmen  ,139,265,,"433,400",0,"433,350",0
24.90.01,AUSG.KONSU,0273.67111-0,Kostenerstattung für Dienstleistungen (BgA Gästehaus Uni Bremen) ,139,265,,"2,320",0,"2,320",0
24.90.01,AUSG.KONSU,0273.68113-2,Abfindungsrente  ,139,265,,0,0,0,0
24.04.02,AUSG.KONSU,0273.68165-5,Zahlungen nach dem BAföG (Zuschüsse Tertiärbereich) ,142,265,200,"19,100,000",0,"19,100,000",0
24.01.06,AUSG.KONSU,0273.68509-0,An die Hochschulen zur Deckung der Mehrbelastung aus der getrennten Abwassergebühr ,139,265,,0,0,0,0
24.01.06,AUSG.KONSU,0273.68510-3,An die Hochschulen für die Umsetzung des Hoch- schulpaktes 2020 und zur Verbesserung der Lehre ,139,265,,"42,790,700",0,"49,674,600",0
24.90.01,AUSG.KONSU,0273.68511-1,An die Hochschulen für die Gewinnung von Studierenden als Neubremer ,139,265,,0,0,0,0
24.04.01,AUSG.KONSU,0273.68512-0,Zuschuss an das Studentenwerk  ,142,265,,"5,429,060",0,"5,477,870",0
24.04.01,AUSG.KONSU,0273.68513-8,An das Studentenwerk zur Deckung der Mehrbelastung aus der getrennten Abwassergebühr ,142,265,,0,0,0,0
24.90.01,AUSG.KONSU,0273.68514-6,An die Hochschulen für die Umsetzung des Stipendienprogramm-Gesetzes -StipG- ,139,265,,0,0,0,0
24.90.01,AUSG.KONSU,0273.68515-4,An die Hochschule für Künste für das Projekt Kulturerbe-Orgellandsschaft Nordwest' ,133,265,,0,0,0,0
24.90.01,AUSG.KONSU,0273.68516-2,An die Hochschulen für die Erstellung von Klima- schutzkonzepten ,139,265,,0,0,0,0
24.01.06,AUSG.KONSU,0273.68517-0,An die Hochschulen zur Umsetzung des Integrations- konzepts ,139,265,,0,0,0,0
24.01.06,AUSG.KONSU,0273.68665-7,Zuschuss an Haus der Wissenschaft e.V.  ,165,265,,"160,000",0,"160,000",0
24.04.02,AUSG.INVES,0273.86311-7,Zahlungen nach dem BAföG (Darlehen Tertiärbereich) ,142,265,200,"20,300,000",0,"20,300,000",0
24.04.02,AUSG.INVES,0273.86312-5,Zahlungen nach dem BAföG (Darlehen Tertiärbereich) -Neufälle- ,142,265,200,0,0,0,0
24.04.02,AUSG.INVES,0273.86313-3,"Ausgleich Sonderhaushalt ""BAföG-Darlehen"" (Kapitel 2524) ",142,265,,0,0,0,0
24.04.02,AUSG.INVES,0273.87111-0,Inanspruchnahme aus der Ausfallhaftung für uneinbringbare Bankdarlehen nach dem BAföG ,142,265,,0,0,0,0
24.04.01,AUSG.INVES,0273.89410-1,Zuschuss zu den Investitionen des Studentenwerkes Bremen ,142,265,,"200,000",0,"200,000",0
24.04.01,AUSG.INVES,0273.89415-2,An das Studentenwerk für den Neubau Studentenwohnheim Emmy-Noether-Straße ,142,265,,"2,500,000",0,0,0
24.01.06,AUSG.INVES,0273.89417-9,Investitionszuschüsse an die Hochschulen zur Umsetzung des Integrationskonzepts ,139,265,,0,0,0,0
24.90.01,AUSG.RUECK,0273.91901-5,Zuführung an die Budgetrücklage  ,851,265,900,0,0,0,0
24.90.01,AUSG.RUECK,0273.91903-1,Zuführung an die investive Budgetrücklage  ,851,265,900,0,0,0,0
24.90.01,AUSG.RUECK,0273.91910-4,"Zuführung an die Rücklage ""Mehreinnahmen EFRE- Programm 2007-2013 (Wissenschaft)"" ",851,265,900,0,0,0,0
24.01.01,EINN.INVES,0274.13101-2,Erlöse aus dem Verkauf von Grundstücken  ,133,265,,0,,0,
24.01.01,AUSG.ZINSE,0274.56410-5,BKF-Zinsen für das Projekt 0604 L Abfinanzierung Exzellenzinitiative ,133,265,,"77,000",0,0,0
24.01.01,AUSG.ZINSE,0274.56411-3,BKF-Zinsen für das Mietkaufprojekt SFG 9606 L 01  ,133,265,,"94,000",0,"76,000",0
24.01.01,AUSG.ZINSE,0274.56412-1,BKF-Zinsen für das Mietkaufprojekt IW3 9606 L 02  ,133,265,,"94,000",0,"75,000",0
24.01.01,AUSG.ZINSE,0274.56413-0,BKF-Zinsen für das Mietkaufprojekt Chemie 9606 L 03 ,133,265,,"229,000",0,"181,000",0
24.01.01,AUSG.ZINSE,0274.56414-8,BKF-Zinsen für das Projekt 0213 L Energetische Geamtoptimierung Staats- und Universitätsbibliothek,133,265,,"13,000",0,"8,000",0
24.01.01,AUSG.ZINSE,0274.56415-6,BKF-Zinsen für das Projekt 0303 L Kapselkatapult  ,133,265,,0,0,0,0
24.01.01,AUSG.ZINSE,0274.56416-4,BKF-Zinsen für das Projekt 0402 L Marum/OPD  ,133,265,,"54,000",0,"49,000",0
24.01.04,AUSG.ZINSE,0274.56417-2,BKF-Zinsen für das Mietkaufprojekt 9606 L 04 Hochschule Bremerhaven ,133,265,,"211,000",0,"167,000",0
24.01.01,AUSG.KONSU,0274.68510-7,Zuschuss zu den Personalausgaben der Universität  ,133,265,,"92,697,810",0,"93,558,430",0
24.01.01,AUSG.KONSU,0274.68511-5,Zuschuss zu den Sachausgaben der Universität  ,133,265,,"17,876,000","500,000","17,641,000","500,000"
24.01.01,AUSG.KONSU,0274.68512-3,Zuschüsse an die Universität für Versorgungsbezüge und Beihilfen für Versorgungsempfänger,138,265,,"25,212,250",0,"25,455,580",0
24.01.02,AUSG.KONSU,0274.68520-4,Zuschuss zu den Personalausgaben der Hochschule Bremen ,133,265,,"24,235,110",0,"24,017,640",0
24.01.02,AUSG.KONSU,0274.68521-2,Zuschuss zu den Sachausgaben der Hochschule Bremen ,133,265,,"3,925,350",0,"4,004,600",0
24.01.02,AUSG.KONSU,0274.68522-0,Zuschüsse an die Hochschule Bremen für Versorgungsbezüge und Beihilfen für Versorgungsempfänger,138,265,,"12,163,010",0,"12,277,440",0
24.01.05,AUSG.KONSU,0274.68530-1,Zuschuss zu den Personalausgaben der Staats- und Universitätsbibliothek ,133,265,,"7,385,040",0,"7,424,980",0
24.01.05,AUSG.KONSU,0274.68531-0,Zuschuss zu den Sachausgaben der Staats- und Universitätsbibliothek ,133,265,,"7,762,000",0,"7,845,620",0
24.01.05,AUSG.KONSU,0274.68532-8,Zuschüsse an die Staats- und Universitäts- bibliothek für Versorgungsbezüge und Beihilfen für Versorgungsempfänger,138,265,,"1,971,780",0,"1,989,010",0
24.01.03,AUSG.KONSU,0274.68540-9,Zuschuss zu den Personalausgaben der Hochschule für Künste ,133,265,,"9,685,640",0,"9,738,020",0
24.01.03,AUSG.KONSU,0274.68541-7,Zuschuss zu den Sachausgaben der Hochschule für Künste ,133,265,,"1,702,880",0,"1,702,900",0
24.01.03,AUSG.KONSU,0274.68542-5,Zuschüsse an die Hochschule für Künste für Versorgungsbezüge und Beihilfen für Versorgungsempfänger,138,265,,"1,893,250",0,"1,912,600",0
24.01.04,AUSG.KONSU,0274.68550-6,Zuschuss zu den Personalausgaben der Hochschule Bremerhaven ,133,265,,"9,082,080",0,"9,141,040",0
24.01.04,AUSG.KONSU,0274.68551-4,Zuschuss zu den Sachausgaben der Hochschule Bremerhaven ,133,265,,"1,408,000",0,"1,452,000",0
24.01.04,AUSG.KONSU,0274.68552-2,Zuschüsse an die Hochschule Bremerhaven für Versorgungsbezüge und Beihilfen für Versorgungsempfänger,138,265,,"2,803,360",0,"2,831,720",0
24.01.01,AUSG.INVES,0274.88410-0,BKF-Tilgung für das Projekt 0604 L Abfinanzierung Exzellenzinitiative ,133,265,,"1,758,000",0,0,0
24.01.01,AUSG.INVES,0274.88411-8,BKF-Tilgung  für das Mietkaufprojekt SFG 9606 L 01  ,133,265,,"427,000",0,"427,000",0
24.01.01,AUSG.INVES,0274.88412-6,BKF-Tilgung für das Mietkaufprojekt IW3 9606 L 02  ,133,265,,"427,000",0,"427,000",0
24.01.01,AUSG.INVES,0274.88413-4,BKF-Tilgung für das Mietkaufprojekt Chemie 9606 L 03 ,133,265,,"1,131,000",0,"1,131,000",0
24.01.01,AUSG.INVES,0274.88414-2,BKF-Tilgung für das Projekt 0213 L Energetische Gesamtoptimierung Staats- und Universitätsbibliothek,133,265,,"370,000",0,"370,000",0
24.01.01,AUSG.INVES,0274.88415-0,BKF-Tilgung für das Projekt 0303 L Kapselkatapult  ,133,265,,0,0,0,0
24.01.01,AUSG.INVES,0274.88416-9,BKF-Tilgung für das Projekt 0402 L Marum/OPD  ,133,265,,"533,000",0,"553,000",0
24.01.04,AUSG.INVES,0274.88417-7,BKF-Tilgung für das Mietkaufprojekt 9606 L 04 Hochschule Bremerhaven ,133,265,,"1,042,000",0,"1,042,000",0
24.01.01,AUSG.INVES,0274.89413-0,Zuschuss zu den Investitionen der Universität  ,133,265,,"8,108,000","1,000,000","8,088,000","1,000,000"
24.01.02,AUSG.INVES,0274.89423-7,Zuschuss zu den Investitionen der Hochschule Bremen ,133,265,,"2,000,000",0,"2,000,000",0
24.01.05,AUSG.INVES,0274.89433-4,Zuschuss zu den Investitionen der Staats- und Universitätsbibliothek ,133,265,,"280,000",0,"200,000",0
24.01.03,AUSG.INVES,0274.89443-1,Zuschuss zu den Investitionen der Hochschule für Künste ,133,265,,"580,000",0,"500,000",0
24.01.04,AUSG.INVES,0274.89453-9,Zuschuss zu den Investitionen der Hochschule Bremerhaven ,133,265,,"2,078,000",0,"2,078,000",0
24.03.03,EINN.KONSU,0290.11906-5,Erstattungen / Rückzahlungen von Zuwendungen  ,165,265,,0,,0,
24.90.01,EINN.KONSU,0290.11920-0,Rückerstattung von Zuschüssen gemäß Vereinbarung nach Art. 91 b GG ,165,265,,0,,0,
24.03.01,EINN.KONSU,0290.23101-9,Bundeszuschuss für das Leibniz-Institut Zentrum für Marine Tropenökologie (ZMT)/ konsumtiv ,164,265,,"3,772,380",,"4,076,230",
24.03.01,EINN.KONSU,0290.23110-8,Bundeszuschuss für die BIPS-Institut für Epidemio- logie und Präventionsforschung GmbH/konsumtiv ,164,265,,"2,886,400",,"3,009,870",
24.03.01,EINN.KONSU,0290.23115-9,Bundeszuschuss für die Stiftung Deutsches Schiffahrtsmuseum (konsumtiv) ,164,265,,"2,168,160",,"2,259,390",
24.03.01,EINN.KONSU,0290.23201-5,Länderzuschüsse für das Leibniz-Institut Zentrum für Marine Tropenökologie (ZMT)/ konsumtiv ,164,265,,"889,900",,"872,080",
24.03.01,EINN.KONSU,0290.23210-4,Länderzuschüsse f. die BIPS-Institut für Epidemio- logie und Präventionsforschung GmbH/konsumtiv ,164,265,,"680,900",,"667,280",
24.03.01,EINN.KONSU,0290.23215-5,Länderzuschüsse für die Stiftung Deutsches Schiffahrtsmuseum (konsumtiv) ,164,265,,"400,430",,"407,500",
24.03.01,EINN.INVES,0290.33101-3,Bundeszuschuss für das Leibniz-Institut Zentrum für Marine Tropenökologie (ZMT)/ investiv ,164,265,,"136,340",,"142,570",
24.03.01,EINN.INVES,0290.33110-2,Bundeszuschuss für die BIPS-Institut für Epidemio- logie und Präventionsforschung GmbH/investiv ,164,265,,"79,750",,"83,740",
24.03.01,EINN.INVES,0290.33115-3,Bundeszuschuss für die Stiftung Deutsches Schiffahrtsmuseum (investiv) ,164,265,,"155,010",,"161,650",
24.03.01,EINN.INVES,0290.33201-0,Länderzuschüsse für das Leibniz-Institut Zentrum für Marine Tropenökologie (ZMT)/ investiv ,164,265,,"32,160",,"31,600",
24.03.01,EINN.INVES,0290.33210-9,Länderzuschüsse f. die BIPS-Institut für Epidemio- logie und Präventionsforschung GmbH/investiv ,164,265,,"18,810",,"18,570",
24.03.01,EINN.INVES,0290.33215-0,Länderzuschüsse für die Stiftung Deutsches Schiffahrtsmuseum (investiv) ,164,265,,"28,770",,"29,150",
24.03.03,EINN.EKONS,0290.38031-6,Von anderen Kapiteln für Maßnahmen zum Ausbau der Forschungsinfrastruktur ,892,265,,0,,0,
24.03.01,EINN.KONSU,0290.38901-1,Von Hst. 6321/989 01 für die Beteiligung Bremerhavens an der Kulturförderung (konsumtiv) ,891,265,,"32,150",,"32,580",
24.03.01,EINN.INVES,0290.38902-0,Von Hst. 6321/989 02 für die Beteiligung Bremerhavens an der Kulturförderung (investiv) ,891,265,,0,,0,
24.03.03,AUSG.KONSU,0290.52600-0,"Sachverständige, Gerichts- und ähnliche Kosten  ",165,265,,0,0,0,0
24.03.03,AUSG.KONSU,0290.63110-6,"Finanzierungsanteil für die ""Nationale Kohorte""  ",164,265,,0,0,0,0
24.03.01,AUSG.KONSU,0290.68601-6,Zuschüsse an Mitgliedseinrichtungen der Wissen- schaftsgemeinschaft Gottfried Wilhelm Leibniz e.V. ,164,265,,"1,573,310",0,"1,579,800",0
24.03.03,AUSG.KONSU,0290.68602-4,Mitgliedsbeiträge  ,165,265,,"1,030",0,"1,030",0
24.03.02,AUSG.KONSU,0290.68605-9,Zuschüsse zur Sicherung der Drittmitteleinnahmen der Bremer Forschungsinstitute ,165,265,,"400,000",0,"400,000",0
24.03.02,AUSG.KONSU,0290.68610-5,"Zuschuss an die Stiftung ""Institut für Werkstoff- technik (IWT)"" ",165,265,,"2,657,180",0,"2,957,180",0
24.03.02,AUSG.KONSU,0290.68611-3,"Zuschuss an ""BIAS Bremer Institut für angewandte Strahltechnik GmbH"" ",165,265,,"2,272,380",0,"2,272,380",0
24.03.01,AUSG.KONSU,0290.68612-1,Zuschuss an die Deutsche Forschungsgemeinschaft  ,137,265,,"10,650,500",0,"9,217,600",0
24.03.01,AUSG.KONSU,0290.68613-0,Zuschuss an die Max-Planck-Gesellschaft  ,164,265,,"6,079,520",0,"6,109,880",0
24.03.02,AUSG.KONSU,0290.68617-2,Zuschuss an die MeVis Research GmbH  ,164,265,,0,0,0,0
24.03.02,AUSG.KONSU,0290.68619-9,Zuschuss an das Institut für angewandte Systemtechnik (ATB) ,165,265,,"185,900",0,"158,200",0
24.03.01,AUSG.KONSU,0290.68620-2,Zuschuss an die Fraunhofer-Gesellschaft (FhG)  ,164,265,,"1,041,100",0,"1,401,300",0
24.03.03,AUSG.KONSU,0290.68621-0,Zuschuss an das Hanse-Wissenschaftskolleg  ,165,265,,"1,008,000",0,"1,008,000",0
24.03.02,AUSG.KONSU,0290.68622-9,Zuschuss an die innoWi GmbH  ,165,265,,0,0,0,0
24.03.01,AUSG.KONSU,0290.68623-7,Zuschuss an das Deutsche Zentrum für Luft- und Raumfahrt e.V. (DLR) ,164,265,,"1,473,600",0,"2,048,600",0
24.03.02,AUSG.KONSU,0290.68624-5,Zuschuss an die Fallturm-Betriebsgesellschaft mbH  ,165,265,,"160,000",0,"160,000",0
24.03.02,AUSG.KONSU,0290.68625-3,Zuschuss an das Faserinstitut Bremen e.V.  ,165,265,,"396,700",0,"396,700",0
24.03.01,AUSG.KONSU,0290.68627-0,Zuschuss an das Deutsche Forschungszentrum für künstliche Intelligenz GmbH (DFKI) ,164,265,,"1,150,000",0,"1,150,000",0
24.03.03,AUSG.KONSU,0290.68634-2,Zuschuss an das Bremer Energieinstitut (BEI)  ,165,265,,"200,000",0,"200,000",0
24.03.01,AUSG.KONSU,0290.68635-0,Zuschuss an das Leibniz-Institut Zentrum für Marine Tropenökologie (ZMT)/ konsumtiv ,164,265,,"7,332,000",0,"7,422,000",0
