Haushalt Art;Titelnr.;Titel;Gruppennr.;Gruppe;Budget Richtung;Bezeichnung;Jahr;Ansatz/Rechnung;Betrag
Verwaltungshaushalt;0;Allgemeine Verwaltung;501;Standesamt;Ausgaben;EDV-Kosten an Dritte;2016;Ansatz;15000
Verwaltungshaushalt;0;Allgemeine Verwaltung;501;Standesamt;Ausgaben;Bürobedarf;2016;Ansatz;5000
Verwaltungshaushalt;0;Allgemeine Verwaltung;501;Standesamt;Ausgaben;Bücher, Zeitschriften u.ä.;2016;Ansatz;2000
Verwaltungshaushalt;0;Allgemeine Verwaltung;501;Standesamt;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;1500
Verwaltungshaushalt;0;Allgemeine Verwaltung;501;Standesamt;Ausgaben;Dienstreisen;2016;Ansatz;300
Verwaltungshaushalt;0;Allgemeine Verwaltung;501;Standesamt;Ausgaben;Sonstige Geschäftsausgaben;2016;Ansatz;500
Verwaltungshaushalt;0;Allgemeine Verwaltung;501;Standesamt;Ausgaben;Mitgliedsbeiträge an Verbände,Vereine u.dgl.-Fachverband der Standesbeamten;2016;Ansatz;100
Verwaltungshaushalt;0;Allgemeine Verwaltung;501;Standesamt;Ausgaben;Innere Verrechnung (HHST 8806.1690) unentgeltliche Objektnutzung;2016;Ansatz;6000
Verwaltungshaushalt;0;Allgemeine Verwaltung;521;Wahlen;Einnahmen;Erstattungen vom Bund;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;521;Wahlen;Einnahmen;Erstattungen des Landes;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;521;Wahlen;Ausgaben;Aufwendungen für ehrenamtliche Tätigkeit;2016;Ansatz;5000
Verwaltungshaushalt;0;Allgemeine Verwaltung;521;Wahlen;Ausgaben;Verwaltungs- u. Zweckausstattung;2016;Ansatz;1000
Verwaltungshaushalt;0;Allgemeine Verwaltung;521;Wahlen;Ausgaben;GWG (0 € - 410 € Netto);2016;Ansatz;500
Verwaltungshaushalt;0;Allgemeine Verwaltung;521;Wahlen;Ausgaben;EDV-Kosten an Dritte;2016;Ansatz;4000
Verwaltungshaushalt;0;Allgemeine Verwaltung;521;Wahlen;Ausgaben;Bürobedarf;2016;Ansatz;6000
Verwaltungshaushalt;0;Allgemeine Verwaltung;521;Wahlen;Ausgaben;Vermischte Ausgaben;2016;Ansatz;200
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Einnahmen;Versicherungsleistungen in anderen Schadensfällen;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Einnahmen;Vermischte Einnahmen -Kopienersätze-;2016;Ansatz;100
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Verwaltungs- u. Zweckausstattung;2016;Ansatz;1000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;GWG (0 - 410 € Netto);2016;Ansatz;1500
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Technische Geräte und Apparate Miete und Reparatur Telefonanlage;2016;Ansatz;20000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Mieten für Maschinen, Fahrzeuge, Geräte Kopierer;2016;Ansatz;15000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Haltung von Fahrzeugen;2016;Ansatz;10000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Kfz-Steuern;2016;Ansatz;1000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Kfz-Versicherungen;2016;Ansatz;2600
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;EDV-Kosten an Dritte;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Steuern und Versicherungen;2016;Ansatz;4000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Bürobedarf;2016;Ansatz;10000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Bücher, Zeitschriften u.ä.;2016;Ansatz;1500
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;30000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Öffentliche Bekanntmachungen, Amtsblatt;2016;Ansatz;50000
Verwaltungshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Innere Verrechnung unentgeltliche Objektnutzung (HHST 8803.1690);2016;Ansatz;43000
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Angestelltenvergütungen;2016;Ansatz;60000
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;"Beiträge zu Versorgungskassen ""Angestellte""";2016;Ansatz;5000
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;"Beiträge zur gesetzt. Sozialversicherung ""Angestellte""";2016;Ansatz;12000
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Beihilfen, Unterstützungen u.ä.;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;GWG (0 - 410 € Netto);2016;Ansatz;500
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Aus- und Fortbildung, Umschulung;2016;Ansatz;1500
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;EDV-Kosten an Dritte;2016;Ansatz;15000
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Sonstiger verschiedener Betriebsaufwand;2016;Ansatz;500
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Sachbedarf für EDV-Anlage;2016;Ansatz;4000
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Dienstleistungen (u.a.Techniker);2016;Ansatz;90000
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Steuern und Versicherungen;2016;Ansatz;400
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Bücher, Zeitschriften u.ä.;2016;Ansatz;200
Verwaltungshaushalt;0;Allgemeine Verwaltung;601;EDV-Anlage -01-;Ausgaben;Dienstreisen;2016;Ansatz;200
Verwaltungshaushalt;0;Allgemeine Verwaltung;614;Sicherheitstechnischer Dienst;Ausgaben;Sachkosten (für GUV);2016;Ansatz;3500
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Einnahmen;Erstattung für Getränke;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Ausgaben;Beihilfen, Unterstützungen u.ä.;2016;Ansatz;85000
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Ausgaben;Personalnebenausgaben;2016;Ansatz;30000
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Ausgaben;"Personalnebenausgaben ""LoB""";2016;Ansatz;100000
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Ausgaben;Fahrkostenzuschüsse für Fahrten zwischen Wohnung und Arbeitsplatz;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Ausgaben;Aus- und Fortbildung, Umschulung;2016;Ansatz;35000
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Ausgaben;Verbrauchsmaterial Kaffeeautomat;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Ausgaben;Unfallversicherung (auch gesetzliche Unfallversicherung);2016;Ansatz;36000
Verwaltungshaushalt;0;Allgemeine Verwaltung;800;Einrichtungen und Maßnahmen für Verwaltungsangehörige;Ausgaben;Dienstreisen;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;801;Personalrat;Ausgaben;Aus- und Fortbildung, Umschulung;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;801;Personalrat;Ausgaben;Verschiedener Betriebsaufwand Personalversammlung;2016;Ansatz;700
Verwaltungshaushalt;0;Allgemeine Verwaltung;801;Personalrat;Ausgaben;Bürobedarf;2016;Ansatz;100
Verwaltungshaushalt;0;Allgemeine Verwaltung;801;Personalrat;Ausgaben;Bücher, Zeitschriften u.ä.;2016;Ansatz;900
Verwaltungshaushalt;0;Allgemeine Verwaltung;801;Personalrat;Ausgaben;Dienstreisen;2016;Ansatz;0
Verwaltungshaushalt;0;Allgemeine Verwaltung;801;Personalrat;Ausgaben;Vermischte Ausgaben;2016;Ansatz;800
Verwaltungshaushalt;0;Allgemeine Verwaltung;842;Arbeitsmedizinischer Dienst;Ausgaben;Ärztlicher Dienst GUV;2016;Ansatz;3000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Einnahmen;Verwaltungsgebühren;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Einnahmen;Ersatzvornahmen;2016;Ansatz;100
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Einnahmen;Innere Verrechnungen Personalkosten Kindertageseinrichtungen;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Einnahmen;Zuweisungen für lfd. Zwecke vom Land;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Angestelltenvergütungen;2016;Ansatz;145000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;"Beiträge zu Versorgungskassen ""Angestellte""";2016;Ansatz;14000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;"Beiträge zur gesetzt. Sozialversicherung ""Angestellte""";2016;Ansatz;28000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Beihilfen, Unterstützungen u.ä. Beihilfeversicherung;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Verwaltungs- u. Zweckausstattung;2016;Ansatz;4000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;GWG (0 € - 410 € Netto);2016;Ansatz;500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;EDV-Kosten an Dritte;2016;Ansatz;800
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Sonstiger verschiedener Betriebsaufwand;2016;Ansatz;300
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Bürobedarf;2016;Ansatz;300
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Bücher, Zeitschriften u.ä.;2016;Ansatz;2100
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Dienstreisen;2016;Ansatz;200
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Sonstige Geschäftsausgaben -Obdachlosenfürsorge Art.57 GO-;2016;Ansatz;10000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Ersatzvornahmen;2016;Ansatz;2000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1100;Öffentliche Ordnung;Ausgaben;Zuschüsse für lfd. Zwecke Tierschutzverein;2016;Ansatz;9100
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1101;Öffentliche Ordnung - Gewerbeamt;Einnahmen;Verwaltungsgebühren;2016;Ansatz;12000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1101;Öffentliche Ordnung - Gewerbeamt;Ausgaben;Verschiedener Betriebsaufwand;2016;Ansatz;100
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1101;Öffentliche Ordnung - Gewerbeamt;Ausgaben;EDV-Kosten an Dritte;2016;Ansatz;2000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1101;Öffentliche Ordnung - Gewerbeamt;Ausgaben;Bürobedarf;2016;Ansatz;200
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1101;Öffentliche Ordnung - Gewerbeamt;Ausgaben;Bücher, Zeitschriften u.ä.;2016;Ansatz;2000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1122;Verkehrsüberwachung;Einnahmen;Überlassung des Aufkommens an Verwarnungsgeldern u.Geldbußen v. Land;2016;Ansatz;20000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1122;Verkehrsüberwachung;Ausgaben;EDV-Kosten an Dritte;2016;Ansatz;900
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1122;Verkehrsüberwachung;Ausgaben;Erstattung an Zweckverbände und dgl.;2016;Ansatz;26000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;Angestelltenvergütungen;2016;Ansatz;55000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;"Beiträge zu Versorgungskassen ""Angestellte""";2016;Ansatz;5000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""";2016;Ansatz;12000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;Fair-Trade-Gemeinde;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;Verschiedener Betriebsaufwand;2016;Ansatz;200
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;Öffentlichkeitsarbeit;2016;Ansatz;2500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;Dienstreisen;2016;Ansatz;100
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;Sachverständigenkosten;2016;Ansatz;4000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;Sonstige Geschäftsausgaben-Agenda 21;2016;Ansatz;200
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1141;Umweltschutz (Allgemeine Verwaltungsautgaben);Ausgaben;Mitgliedsbeiträge an Verbände, Vereine und dgl.-Energiewende-Verein;2016;Ansatz;2100
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Einnahmen;Verwaltungsgebühren Pass- und Personalausweisgebühren;2016;Ansatz;105000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Einnahmen;Verwaltungskosten-Meldedatenermittlung GEZ;2016;Ansatz;5000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Beamtenbezüge;2016;Ansatz;17000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Versorgungsrücklage;2016;Ansatz;2000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Angestelltenvergütungen;2016;Ansatz;125000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Versorgungsrücklage passiv;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;"Beiträge zu Versorgungskassen ""Beamte""";2016;Ansatz;6000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;"Beiträge zu Versorgungskassen ""Angestellte""";2016;Ansatz;11000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""";2016;Ansatz;20000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Beihilfen, Unterstützungen u.ä. Beihilfeversicherung;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Verwaltungs- u. Zweckausstattung;2016;Ansatz;800
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;GWG (0 € - 410 € Netto);2016;Ansatz;500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Mieten für Maschinen, Fahrzeuge, Geräte;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;EDV-Kosten an Dritte;2016;Ansatz;25000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Dienstleistungen durch Dritte;2016;Ansatz;105000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Bürobedarf;2016;Ansatz;700
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Bücher, Zeitschriften u.ä.;2016;Ansatz;1400
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Dienstreisen;2016;Ansatz;500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Vermischte Ausgaben;2016;Ansatz;1000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1161;Einwohnerwesen einschließlich Paßamt und;Ausgaben;Gebührenanteile Führungszeugnisse und Gewerbezentralregisterauskünfte;2016;Ansatz;6000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Einnahmen;Entgelt für Feuerwehreinsätze;2016;Ansatz;13000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Einnahmen;Versicherungsleistungen in anderen Schadensfällen;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Einnahmen;Vermischte Einnahmen;2016;Ansatz;2000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Einnahmen;Zuweisungen für lfd. Zwecke vom Land;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Aufwendungen für ehrenamtliche Tätigkeit;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Angestelltenvergütungen;2016;Ansatz;16000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;"Beiträge zu Versorgungskassen ""Angestellte""";2016;Ansatz;500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""";2016;Ansatz;1500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Medizinische Untersuchungen;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Verwaltungs- u. Zweckausstattung;2016;Ansatz;25000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;GWG (0 - 410 € Netto);2016;Ansatz;5000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Haltung von Fahrzeugen;2016;Ansatz;25000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Kfz-Versicherungen;2016;Ansatz;3500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Dienst- und Schutzkleidung;2016;Ansatz;15000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Kostenübernahme Führerscheine und Fortbildungen;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Steuern und Versicherungen FFW-Dienstunfallversicherung;2016;Ansatz;6500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Bürobedarf;2016;Ansatz;800
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;3000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Verdienstausfallentschädigung;2016;Ansatz;13000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Mitgliedsbeiträge an Verbände, Vereine und dgl.;2016;Ansatz;400
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Vermischte Ausgaben;2016;Ansatz;12500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Innere Verrechnung (HHST 8818.1690) unentgeltliche Objektnutzung;2016;Ansatz;70000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1300;FFW Gilching Einnahmen;Ausgaben;Zuschüsse für lfd. Zwecke an den übrigen Bereich;2016;Ansatz;1900
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Einnahmen;Entgelt für Feuerwehreinsätze;2016;Ansatz;1000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Einnahmen;Vermischte Einnahmen;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Einnahmen;Zuweisungen für lfd. Zwecke vom Land;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Ausgaben;Medizinische Untersuchungen;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Ausgaben;Verwaltungs- u. Zweckausstattung;2016;Ansatz;8000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Ausgaben;GWG (0 € - 410 € Netto);2016;Ansatz;500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Ausgaben;Haltung von Fahrzeugen;2016;Ansatz;3500
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Ausgaben;Kfz-Versicherungen;2016;Ansatz;600
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Ausgaben;Dienst- und Schutzkleidung;2016;Ansatz;5000
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Ausgaben;Kostenübernahme Führerscheine und Fortbildungen;2016;Ansatz;0
Verwaltungshaushalt;1;Öffentliche Sicherheit und Ordnung;1301;FFW Geisenbrunn;Ausgaben;Steuern und Versicherungen;2016;Ansatz;400
