Produktbereich;Produktbereich-Bez;Teilplan;Teilplan-Bez;Produkt;Produkt-Bez;Aufwand/Ertrag;Ergebnisgliederungscode;Ergebnisgliederung-Bez;Sachkonto;Sachkonto-Bez;Betrag;Datum
21-24;Schulträgeraufgaben;2162;Regionalschulen;216201;Bereitstellung von Regionalschulen;Aufwand;162;Sonstige ordentliche Aufwendungen;54310400;Nutzungsentgelt Internet;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2162;Regionalschulen;216201;Bereitstellung von Regionalschulen;Aufwand;162;Sonstige ordentliche Aufwendungen;54310902;Transport-, Fracht- und Lagerkosten;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2162;Regionalschulen;216201;Bereitstellung von Regionalschulen;Aufwand;162;Sonstige ordentliche Aufwendungen;54413000;Haftpflichtschadensleistungen einschl. Umlagen für;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2162;Regionalschulen;216201;Bereitstellung von Regionalschulen;Aufwand;162;Sonstige ordentliche Aufwendungen;54415000;Nicht durch Versicherungen gedeckte Schadens-;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2162;Regionalschulen;216201;Bereitstellung von Regionalschulen;Aufwand;162;Sonstige ordentliche Aufwendungen;54510000;Erstattungen an das Land;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2162;Regionalschulen;216201;Bereitstellung von Regionalschulen;Aufwand;162;Sonstige ordentliche Aufwendungen;54520000;Erstattungen an Gemeinden (GV);-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;02;Zuwendungen und allgemeine Umlagen;41410000;Zuweisungen vom Land;58500,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;02;Zuwendungen und allgemeine Umlagen;41470000;Zuschüsse von privaten Unternehmen;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;02;Zuwendungen und allgemeine Umlagen;41470010;Spendeneinnahmen von privaten Unternehmen;100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;02;Zuwendungen und allgemeine Umlagen;41480010;Spendeneinnahmen von übrigen Bereichen;100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;02;Zuwendungen und allgemeine Umlagen;41610000;Erträge a. Aufl. von SOPO aus Zuschüssen;9200,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;02;Zuwendungen und allgemeine Umlagen;41620000;Erträge a. Aufl. von SOPO aus Zuweisungen;123800,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;05;Privatrechtliche Leistungsentgelte;44111000;Erträge aus Vermietung und Verpachtung;23000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;05;Privatrechtliche Leistungsentgelte;44610000;Sonstige privatrechtliche Leistungsentgelte;50000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;06;Kostenerstattungen und Kostenumlagen;44820000;Erstattungen von Gemeinden (GV);4300000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-556500,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-34000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-117700,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52111000;Unterhaltung der Gebäude;-267700,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52111001;Unterhaltung der Gebäude (nutzerbedingte Verbesse-;-310000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52411100;Grundsteuern u. sonstige Grundstücksabgaben;-1100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52414000;Gebäudereinigung;-16100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52415000;Gebäude- und sonst. Schadensversicherungen;-3500,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52416000;Sonstige Bewirtschaftungskosten;-5500,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710100;Büroinventar, -maschinen, Arbeits-, Telefon- u.;-153600,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710202;Reparaturen und Instandhaltung;-60000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710300;Softwarepflege u.-updates, fachspezif. Anwendungen;-22000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710400;Wartung u. Pflege d. Datennetze, zentraler Hard-;-33000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710600;Prüfung elektrischer Betriebsmittel;-30000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52711000;Beschaffg. für FW EDV-Arbeitsplätze;-6100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52711100;Beschaffg. für FW Büroausstattung;-31900,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52711500;Beschaffg. für FW Ausst. Veranstaltungsräume;-0,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52812001;Arzneimittel, Verbandstoffe, Heil- u. Desin-;-3100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910100;Lernmittel;-581600,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910700;Sonst. Aufwendungen der Öffentlichkeitsarbeit;-5500,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910900;Lehr- und Unterrichtsmittel (Schulen);-224100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52911000;Sonstige Sachaufwendungen bei den Schulen;-11300,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52911010;Schulessen;-250000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52911100;Spezielle Zweckausgaben der Verw.zweige (allgem.);-40500,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52912000;Verwendung von Spenden;-200,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;14;Bilanzielle Abschreibungen;57110275;AFA auf Lizenzen, DV-Software und sonstige;-3200,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;14;Bilanzielle Abschreibungen;57110280;AFA auf bebaute Grundst., Infrastrukturvermögen,;-14900,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;14;Bilanzielle Abschreibungen;57110290;AFA auf bewegliches Anlagevermögen;-350100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;15;Transferaufwendungen;53180000;Zuschüsse an übrige Bereiche;-242000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54111000;Personalnebenaufwendungen;-400,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54310100;Bürobedarf;-20200,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54310201;Postgebühren allgemein;-7700,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54310300;Fernmeldegebühren;-23500,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54310400;Nutzungsentgelt Internet;-35300,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54310902;Transport-, Fracht- und Lagerkosten;-1000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54413000;Haftpflichtschadensleistungen einschl. Umlagen für;-2000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54415000;Nicht durch Versicherungen gedeckte Schadens-;-5000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54510000;Erstattungen an das Land;-100000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54520000;Erstattungen an Gemeinden (GV);-700000,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;162;Sonstige ordentliche Aufwendungen;54550000;Erstattungen an verbundene Unternehmen,;-600,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111000;Mietaufwendungen (ILB);-4763300,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111002;Mietaufwendungen, Sonderprogramm Schulen (ILB);-748100,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58112000;Betriebskostenaufwendungen (ILB);-4170800,00;01.01.2017
21-24;Schulträgeraufgaben;217;Gymnasien, Kollegs;217001;Bereitstellung von Gymnasien;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58130000;Aufwendungen an Verwaltungskostenbeiträgen (ILB);-68300,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;02;Zuwendungen und allgemeine Umlagen;41410000;Zuweisungen vom Land;44000,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;02;Zuwendungen und allgemeine Umlagen;41470000;Zuschüsse von privaten Unternehmen;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;02;Zuwendungen und allgemeine Umlagen;41470010;Spendeneinnahmen von privaten Unternehmen;100,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;02;Zuwendungen und allgemeine Umlagen;41480010;Spendeneinnahmen von übrigen Bereichen;100,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;02;Zuwendungen und allgemeine Umlagen;41610000;Erträge a. Aufl. von SOPO aus Zuschüssen;4100,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;02;Zuwendungen und allgemeine Umlagen;41620000;Erträge a. Aufl. von SOPO aus Zuweisungen;53900,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;05;Privatrechtliche Leistungsentgelte;44111000;Erträge aus Vermietung und Verpachtung;15000,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;05;Privatrechtliche Leistungsentgelte;44610000;Sonstige privatrechtliche Leistungsentgelte;38000,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;06;Kostenerstattungen und Kostenumlagen;44820000;Erstattungen von Gemeinden (GV);1500000,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Ertrag;07;Sonstige ordentliche Erträge;45822000;Ertr. a.d. Auflös./Herabs. d.Altersteilzeitrückst.;15000,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-539600,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-34600,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-116000,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-0,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52111000;Unterhaltung der Gebäude;-455000,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52111001;Unterhaltung der Gebäude (nutzerbedingte Verbesse-;-407800,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52311100;Mieten/ Pachten f. Grundstücke, Gebäude u.;-100000,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52411100;Grundsteuern u. sonstige Grundstücksabgaben;-1200,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52414000;Gebäudereinigung;-15800,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52415000;Gebäude- und sonst. Schadensversicherungen;-6200,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52416000;Sonstige Bewirtschaftungskosten;-4800,00;01.01.2017
21-24;Schulträgeraufgaben;2182;Gemeinschaftsschulen;218201;Bereitstellung von Gemeinschaftsschulen;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710100;Büroinventar, -maschinen, Arbeits-, Telefon- u.;-158000,00;01.01.2017
