Produkt,Produktbezeichnung,Produktgruppe,Produktgruppenbezeichnung,Produktbereich,Produktbereich Bezeichnung,Dezernat,Dezernatsbezeichnung,Teilhaushalte,Teilhaushalte Bezeichnung,Amt / Dienststelle,Amt / Dienststelle Bezeichnung,Jahr,Art,Betrag
122204,Bürgerser./Ortsverw./Einh.A/And..Behö.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,Erträge,39720
122204,Bürgerser./Ortsverw./Einh.A/And..Behö.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,Aufwendungen,"-1033731,02"
122204,Bürgerser./Ortsverw./Einh.A/And..Behö.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,Erträge,45240
122204,Bürgerser./Ortsverw./Einh.A/And..Behö.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,Aufwendungen,"-758898,21"
122204,Bürgerser./Ortsverw./Einh.A/And..Behö.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,Erträge,45240
122204,Bürgerser./Ortsverw./Einh.A/And..Behö.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,Aufwendungen,"-776942,25"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-151,151 Ortsverw. Lehen,2015,Erträge,"9834,63"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-151,151 Ortsverw. Lehen,2015,Aufwendungen,"-97564,12"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-151,151 Ortsverw. Lehen,2016,Erträge,6460
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-151,151 Ortsverw. Lehen,2016,Aufwendungen,"-61947,97"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-151,151 Ortsverw. Lehen,2017,Erträge,6310
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-151,151 Ortsverw. Lehen,2017,Aufwendungen,"-44605,6"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-151,151 Ortsverw. Lehen,2018,Erträge,6310
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-151,151 Ortsverw. Lehen,2018,Aufwendungen,"-45809,6"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-152,152 Ortsverw. Opfingen,2015,Erträge,9703
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-152,152 Ortsverw. Opfingen,2015,Aufwendungen,"-124169,79"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-152,152 Ortsverw. Opfingen,2016,Erträge,17760
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-152,152 Ortsverw. Opfingen,2016,Aufwendungen,"-123308,94"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-152,152 Ortsverw. Opfingen,2017,Erträge,10512
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-152,152 Ortsverw. Opfingen,2017,Aufwendungen,"-122357,4"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-152,152 Ortsverw. Opfingen,2018,Erträge,10512
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-152,152 Ortsverw. Opfingen,2018,Aufwendungen,"-122751,4"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-153,153 Ortsverw. Waltershofen,2015,Erträge,"11280,9"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-153,153 Ortsverw. Waltershofen,2015,Aufwendungen,"-168979,32"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-153,153 Ortsverw. Waltershofen,2016,Erträge,14200
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-153,153 Ortsverw. Waltershofen,2016,Aufwendungen,"-153333,36"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-153,153 Ortsverw. Waltershofen,2017,Erträge,"9822,92"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-153,153 Ortsverw. Waltershofen,2017,Aufwendungen,"-149150,11"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-153,153 Ortsverw. Waltershofen,2018,Erträge,"9822,92"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-153,153 Ortsverw. Waltershofen,2018,Aufwendungen,"-149551,16"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-154,154 Ortsverw. Tiengen,2015,Erträge,"10086,48"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-154,154 Ortsverw. Tiengen,2015,Aufwendungen,"-158732,57"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-154,154 Ortsverw. Tiengen,2016,Erträge,15400
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-154,154 Ortsverw. Tiengen,2016,Aufwendungen,"-152365,16"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-154,154 Ortsverw. Tiengen,2017,Erträge,9380
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-154,154 Ortsverw. Tiengen,2017,Aufwendungen,"-154389,05"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-154,154 Ortsverw. Tiengen,2018,Erträge,9380
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-154,154 Ortsverw. Tiengen,2018,Aufwendungen,"-156378,83"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-155,155 Ortsverw. Munzingen,2015,Erträge,"5875,39"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-155,155 Ortsverw. Munzingen,2015,Aufwendungen,"-175551,19"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-155,155 Ortsverw. Munzingen,2016,Erträge,7160
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-155,155 Ortsverw. Munzingen,2016,Aufwendungen,"-177983,61"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-155,155 Ortsverw. Munzingen,2017,Erträge,4690
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-155,155 Ortsverw. Munzingen,2017,Aufwendungen,"-150220,67"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-155,155 Ortsverw. Munzingen,2018,Erträge,4690
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-155,155 Ortsverw. Munzingen,2018,Aufwendungen,"-152017,03"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2015,Erträge,"18024,35"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2015,Aufwendungen,"-191842,13"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2016,Erträge,17950
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2016,Aufwendungen,"-138471,89"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2017,Erträge,"18024,84"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2017,Aufwendungen,"-187246,34"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2018,Erträge,"18024,84"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2018,Aufwendungen,"-188081,49"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2015,Erträge,"11082,39"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2015,Aufwendungen,"-124114,84"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2016,Erträge,9170
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2016,Aufwendungen,"-132636,17"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2017,Erträge,11580
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2017,Aufwendungen,"-100383,21"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2018,Erträge,11580
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2018,Aufwendungen,"-101066,32"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2015,Erträge,"8600,38"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2015,Aufwendungen,"-142527,93"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2016,Erträge,9200
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2016,Aufwendungen,"-139156,46"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2017,Erträge,8580
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2017,Aufwendungen,"-137451,24"
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2018,Erträge,8580
122204,Bürgerservice,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2018,Aufwendungen,"-139365,26"
122205,Einbürgerungen/Festst.Staatsangehörigk.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2015,Erträge,"115279,63"
122205,Einbürgerungen/Festst.Staatsangehörigk.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2015,Aufwendungen,"-176298,86"
122205,Einbürgerungen/Festst.Staatsangehörigk.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2016,Erträge,155000
122205,Einbürgerungen/Festst.Staatsangehörigk.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2016,Aufwendungen,"-259197,04"
122205,Einbürgerungen/Festst.Staatsangehörigk.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2017,Erträge,0
122205,Einbürgerungen/Festst.Staatsangehörigk.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2017,Aufwendungen,"-195392,51"
122205,Einbürgerungen/Festst.Staatsangehörigk.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2018,Erträge,0
122205,Einbürgerungen/Festst.Staatsangehörigk.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2018,Aufwendungen,"-229249,56"
122206,Restaufgaben Lastenausgleich,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_13,"THH 13 Amt f. Soziales, Senioren",AMT-500,"500 Amt f. Soziales, Senioren",2015,Erträge,"0,87"
122206,Restaufgaben Lastenausgleich,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_13,"THH 13 Amt f. Soziales, Senioren",AMT-500,"500 Amt f. Soziales, Senioren",2015,Aufwendungen,"-40271,47"
122206,Restaufgaben Lastenausgleich,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_13,"THH 13 Amt f. Soziales, Senioren",AMT-500,"500 Amt f. Soziales, Senioren",2016,Erträge,"0,24"
122206,Restaufgaben Lastenausgleich,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_13,"THH 13 Amt f. Soziales, Senioren",AMT-500,"500 Amt f. Soziales, Senioren",2016,Aufwendungen,"-32577,19"
122206,Restaufgaben Lastenausgleich,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_13,"THH 13 Amt f. Soziales, Senioren",AMT-500,"500 Amt f. Soziales, Senioren",2017,Erträge,"0,12"
122206,Restaufgaben Lastenausgleich,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_13,"THH 13 Amt f. Soziales, Senioren",AMT-500,"500 Amt f. Soziales, Senioren",2017,Aufwendungen,"-13132,98"
122206,Restaufgaben Lastenausgleich,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_13,"THH 13 Amt f. Soziales, Senioren",AMT-500,"500 Amt f. Soziales, Senioren",2018,Erträge,"0,12"
122206,Restaufgaben Lastenausgleich,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_13,"THH 13 Amt f. Soziales, Senioren",AMT-500,"500 Amt f. Soziales, Senioren",2018,Aufwendungen,"-13496,21"
122207,Aufenthaltsreg./Aufenthaltsbee. Maßnah.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2015,Erträge,"454021,08"
122207,Aufenthaltsreg./Aufenthaltsbee. Maßnah.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2015,Aufwendungen,"-1473806,65"
122207,Aufenthaltsreg./Aufenthaltsbee. Maßnah.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2016,Erträge,460000
122207,Aufenthaltsreg./Aufenthaltsbee. Maßnah.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2016,Aufwendungen,"-1377946,88"
122207,Aufenthaltsreg./Aufenthaltsbee. Maßnah.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2017,Erträge,590000
122207,Aufenthaltsreg./Aufenthaltsbee. Maßnah.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2017,Aufwendungen,"-2274575,55"
122207,Aufenthaltsreg./Aufenthaltsbee. Maßnah.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2018,Erträge,590000
122207,Aufenthaltsreg./Aufenthaltsbee. Maßnah.,1222,Einwohnerwesen,12,Sicherheit und Ordnung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2018,Aufwendungen,"-2338480,15"
122300,Personenstandswesen,1223,Personenstandswesen,12,Sicherheit und Ordnung,DEZ-IV,Dezernat IV EBM Neideck,THH_19,THH 19 Standesamt,AMT-340,340 Standesamt,2015,Erträge,"661103,51"
122300,Personenstandswesen,1223,Personenstandswesen,12,Sicherheit und Ordnung,DEZ-IV,Dezernat IV EBM Neideck,THH_19,THH 19 Standesamt,AMT-340,340 Standesamt,2015,Aufwendungen,"-1510316,18"
122300,Personenstandswesen,1223,Personenstandswesen,12,Sicherheit und Ordnung,DEZ-IV,Dezernat IV EBM Neideck,THH_19,THH 19 Standesamt,AMT-340,340 Standesamt,2016,Erträge,599000
122300,Personenstandswesen,1223,Personenstandswesen,12,Sicherheit und Ordnung,DEZ-IV,Dezernat IV EBM Neideck,THH_19,THH 19 Standesamt,AMT-340,340 Standesamt,2016,Aufwendungen,"-1291729,47"
122300,Personenstandswesen,1223,Personenstandswesen,12,Sicherheit und Ordnung,DEZ-IV,Dezernat IV EBM Neideck,THH_19,THH 19 Standesamt,AMT-340,340 Standesamt,2017,Erträge,665070
122300,Personenstandswesen,1223,Personenstandswesen,12,Sicherheit und Ordnung,DEZ-IV,Dezernat IV EBM Neideck,THH_19,THH 19 Standesamt,AMT-340,340 Standesamt,2017,Aufwendungen,"-1305091,7"
122300,Personenstandswesen,1223,Personenstandswesen,12,Sicherheit und Ordnung,DEZ-IV,Dezernat IV EBM Neideck,THH_19,THH 19 Standesamt,AMT-340,340 Standesamt,2018,Erträge,665070
122300,Personenstandswesen,1223,Personenstandswesen,12,Sicherheit und Ordnung,DEZ-IV,Dezernat IV EBM Neideck,THH_19,THH 19 Standesamt,AMT-340,340 Standesamt,2018,Aufwendungen,"-1328383,47"
