Einzelplan;EPL-Bezeichnung;Kapitel;Kap_Bezeichnung;Haushaltsstelle;Zweckbestimmung;Ansatz für 2017  (EUR);Ansatz für 2018  (EUR);E/A;TGr-Titel;TGR_Kurzbezeichnung;Funktion;Funktionenplan.Kurzbezeichnung;Aufgabenschlüssel;Aufgabenschlüssel.Kurzbezeichnung
05;Ministerium für Soziales;0574;Familie;0574-893 61;Zuschüsse für Investitionen;0;0;A;1;Verwendung der Glücksspielabgabe gem. § 14;236;Förderung der Wohlfahrtspflege;0520 0430;Weitere Förderung von familienbezogenen
05;Ministerium für Soziales;0591;Fachaufg. d. Ämter für regionale Landesentwicklung;0591-119 01;Sonstige Verwaltungseinnahmen;0;0;E;0;;011;Politische Führung;0570 0110;Ministerium für Soziales, Gesundheit und Gleichste
05;Ministerium für Soziales;0591;Fachaufg. d. Ämter für regionale Landesentwicklung;0591-422 01;Bezüge und Nebenleistungen der Beamtinnen, Beamten, Richterinnen und Richter;595.000;607.000;A;0;;011;Politische Führung;0570 0110;Ministerium für Soziales, Gesundheit und Gleichste
05;Ministerium für Soziales;0591;Fachaufg. d. Ämter für regionale Landesentwicklung;0591-422 19;Altersteilzeitzuschläge;0;0;A;0;;011;Politische Führung;0570 0110;Ministerium für Soziales, Gesundheit und Gleichste
05;Ministerium für Soziales;0591;Fachaufg. d. Ämter für regionale Landesentwicklung;0591-428 01;Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Beschäftigte);0;0;A;0;;011;Politische Führung;0570 0110;Ministerium für Soziales, Gesundheit und Gleichste
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-111 01;Gebühren, sonstige Entgelte;35.000;35.000;E;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-119 01;Sonstige Verwaltungseinnahmen;10.000;10.000;E;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-119 03;Einnahmen aus Nebentätigkeiten;0;0;E;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-119 12;Einnahmen aus dem Verkauf von Firmentickets;0;0;E;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-119 30;Abwicklung offener Posten aus dem Vorjahr;0;0;E;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-119 61;Einnahmen aus Veröffentlichungen;0;0;E;1;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-124 12;Vermietung von Behördenparkplätzen;0;0;E;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-281 17;Erstattungen der Landesbetriebe für Beihilfeleistungen des Landes;8.075.000;8.079.000;E;0;;841;Beihilfen, Unterstützungen;0610 0190;"Personal und Sachkosten;  besondere"
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-281 18;Erstattungen der Stiftungen für Beihilfeleistungen des Landes;4.700.000;4.700.000;E;0;;841;Beihilfen, Unterstützungen;0610 0190;"Personal und Sachkosten;  besondere"
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-282 12;Zuschüsse Dritter für Veranstaltungen;0;0;E;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-412 04;Entschädigung an Vorsitzende der Einigungsstellen gem. § 71 Abs. 7 Nds. PersVG.;1.000;1.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-421 01;Bezüge der Ministerpräsidentin, des Ministerpräsidenten, der Ministerinnen und Minister;180.000;184.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-421 02;Bezüge der Ministerpräsidentin, des Ministerpräsidenten, der Ministerinnen und Minister - Übergang;0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-422 01;Bezüge und Nebenleistungen der Beamtinnen, Beamten, Richterinnen und Richter;12.309.000;12.530.000;A;0;;012;Innere Verwaltung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-422 19;Altersteilzeitzuschläge;0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-427 39;Beschäftigungsentgelte für Ersatzkräfte für Landesbedienstete im Mutterschutz;0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-428 01;Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Beschäftigte);0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-428 04;Entgelte für Auszubildende;0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-429 61;Nicht aufteilbare Personalausgaben;20.000;20.000;A;1;Presse- und Öffentlichkeitsarbeit;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-441 01;Beihilfen für Beamtinnen, Beamte, Richterinnen und Richter;627.000;643.000;A;0;;841;Beihilfen, Unterstützungen;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-441 05;Beihilfen für Arbeitnehmerinnen und Arbeitnehmer;35.000;36.000;A;0;;841;Beihilfen, Unterstützungen;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-441 07;Beihilfen für Beamtinnen und Beamte der Landesbetriebe;7.988.000;8.190.000;A;0;;841;Beihilfen, Unterstützungen;0610 0190;"Personal und Sachkosten;  besondere"
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-441 08;Beihilfen für Arbeitnehmerinnen und Arbeitnehmer der Landesbetriebe;90.000;93.000;A;0;;841;Beihilfen, Unterstützungen;0610 0190;"Personal und Sachkosten;  besondere"
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-443 01;Fürsorgeleistungen;78.000;78.000;A;0;;841;Beihilfen, Unterstützungen;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-453 01;Trennungsgeld oder -entschädigung, Umzugskostenvergütungen;6.000;6.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-511 01;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;134.000;134.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-511 61;Geschäftsbedarf;6.000;6.000;A;1;Presse- und Öffentlichkeitsarbeit;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-511 98;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände (IT.N);12.000;12.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-511 99;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände an Dritte;4.000;4.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-514 01;Haltung von Dienstfahrzeugen und dgl.;34.000;34.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-514 99;Verbrauchsmaterial;5.000;5.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-517 01;Bewirtschaftung der Grundstücke, Gebäude und Räume;344.000;344.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-518 02;Mieten und Pachten für Maschinen, Geräte und Fahrzeuge;30.000;30.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-518 98;Mieten und Pachten für Hard- und Software an IT.N;15.000;15.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-518 99;Mieten und Pachten für Hard- und Software an Dritte;47.000;47.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-519 01;Kleinere Unterhaltungsarbeiten an Grundstücken, Gebäuden und Räumen;25.000;25.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-525 01;Aus- und Fortbildung der Bediensteten;46.000;46.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-525 98;Aus- und Fortbildung der Bediensteten durch IT.N;6.000;6.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-525 99;Aus- und Fortbildung der Bediensteten durch Dritte;9.000;9.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-526 01;Ausgaben für Sachverständige;3.000;3.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-526 02;Gerichtskosten und ähnliche Ausgaben;10.000;10.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-527 01;Reisekostenvergütungen für Dienstreisen;99.000;99.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-527 02;Reisekostenvergütungen für Reisen in Personalvertretungsangelegenheiten und in Angelegenheiten schwerbehinderter Menschen;14.000;14.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-529 12;Zur Verfügung der Ministerin oder des Ministers;5.000;5.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-531 61;Ausgaben für Veröffentlichungen und der Dokumentation;63.000;63.000;A;1;Presse- und Öffentlichkeitsarbeit;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-534 61;Förderung der Öffentlichkeitsarbeit;7.000;7.000;A;1;Presse- und Öffentlichkeitsarbeit;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-538 98;Ausgaben für Datenverarbeitung (Aufträge an IT.N);85.000;214.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-538 99;Ausgaben für Datenverarbeitung (Aufträge an Dritte);37.000;37.000;A;1;Kosten der IuK;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-541 12;Ausgaben für Veranstaltungen;31.000;31.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-546 02;Entschädigungs- und Ersatzleistungen an Dritte;0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-546 04;Ausgaben für den Kauf des Firmentickets;0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-546 05;Sächliche Verwaltungsausgaben zur Regulierung von Schäden des Landes, die nicht versichert sind;0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-546 30;Abwicklung offener Posten aus dem Vorjahr;0;0;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-547 12;Nicht aufteilbare sächliche Verwaltungsausgaben;1.000;1.000;A;0;;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-547 61;Sonstige Kosten der Öffentlichkeitsarbeit;6.000;38.000;A;1;Presse- und Öffentlichkeitsarbeit;011;Politische Führung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-682 01;Personalverstärkungsmittel für Landesbetriebe - Tarifbereich;0;0;A;0;;133;Öffentliche Hochschulen und Berufsakademien;0610 0110;Hochschulen (ohne Hochschulmedizin)
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-682 02;Personalverstärkungsmittel für Landesbetriebe - Besoldungsbereich;0;0;A;0;;133;Öffentliche Hochschulen und Berufsakademien;0610 0110;Hochschulen (ohne Hochschulmedizin)
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-685 01;Personalverstärkungsmittel für Stiftungshochschulen - Tarifbereich;0;0;A;0;;133;Öffentliche Hochschulen und Berufsakademien;0610 0110;Hochschulen (ohne Hochschulmedizin)
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-685 02;Personalverstärkungsmittel für Stiftungshochschulen - Besoldungsbereich;0;0;A;0;;133;Öffentliche Hochschulen und Berufsakademien;0610 0110;Hochschulen (ohne Hochschulmedizin)
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-685 07;Beihilfen für Beamtinnen und Beamte der Stiftungen;4.660.000;4.776.000;A;0;;841;Beihilfen, Unterstützungen;0610 0190;"Personal und Sachkosten;  besondere"
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-685 08;Beihilfen für Arbeitnehmerinnen und Arbeitnehmer der Stiftungen;40.000;41.000;A;0;;841;Beihilfen, Unterstützungen;0610 0190;"Personal und Sachkosten;  besondere"
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-972 16;Globale Minderausgabe 2016;0;0;A;0;;881;Globalposten;0640 0402;Globale Minderausgaben für den gesamten
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-972 25;Globale Minderausgabe;-5.963.000;-5.763.000;A;0;;881;Globalposten;0640 0402;Globale Minderausgaben für den gesamten
06;Ministerium für Wissenschaft und Kultur;0601;MWK;0601-981 06;Abführung an 1321 - 381 06;978.000;978.000;A;0;;891;Haushaltstechnische Verrechnungen;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-119 41;Rückzahlung von Überzahlungen;20.000;20.000;E;0;;139;Sonstige Hochschulaufgaben;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-119 86;Erstattungen der Dienststellen für die Beschäftigung von Ersatzkräften für freigestellte Mitglieder des HPR und der Hauptschwerbehindertenvertretung;165.000;165.000;E;1;;012;Innere Verwaltung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-119 87;Erstattungen durch andere Länder, Projektpartner und niedersächsische Einrichtungen;0;0;E;1;;162;Wissenschaftliche Bibliotheken;0620 0490;Sonstige Förderungen einschl. Förderung
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-232 01;Erstattungen von anderen Ländern für die Kosten der Geschäftsstelle des Rates für Informationsinfrastrukturen;0;0;E;0;;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-282 63;Erstattungen Dritter aus dem Inland;0;0;E;1;Wissenschaftliche Kommission des Landes Niedersach;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-286 64;Erstattungen Dritter aus dem Ausland;0;0;E;1;Wissenschaftliche Kommission des Landes Niedersach;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-427 86;Beschäftigungsentgelte an Vertretungs- und Aushilfskräfte;0;0;A;1;Ersatzkräfte für freigestellte HPR-Mitglieder;012;Innere Verwaltung;0640 0401;Ministerium für Wissenschaft und Kultur
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-429 63;Nicht aufteilbare Personalausgaben;620.000;632.000;A;1;Wissenschaftliche Kommission Nds.;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-429 64;Beschäftigungsentgelte für Personal aus Aufträgen Dritter;0;0;A;1;Wissenschaftliche Kommission Nds.;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-429 87;Nicht aufteilbare Personalausgaben;265.000;270.000;A;1;Förderung der Wissenschaftlichen Bibliotheken im L;162;Wissenschaftliche Bibliotheken;0620 0490;Sonstige Förderungen einschl. Förderung
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-511 63;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattung;19.000;19.000;A;1;Wissenschaftliche Kommission Nds.;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-517 63;Bewirtschaftung der Grundstücke, Gebäude und Räume;13.000;13.000;A;1;Wissenschaftliche Kommission Nds.;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-518 63;Mieten und Pachten;60.000;60.000;A;1;Wissenschaftliche Kommission Nds.;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-526 87;Entschädigung für die Beiratsmitglieder des Nieders. Beirates für Bibliotheksangelegenheiten;2.000;2.000;A;1;Förderung der Wissenschaftlichen Bibliotheken im L;162;Wissenschaftliche Bibliotheken;0620 0490;Sonstige Förderungen einschl. Förderung
06;Ministerium für Wissenschaft und Kultur;0602;Allgemeine Bewilligungen;0602-527 63;Reisekosten;23.000;23.000;A;1;Wissenschaftliche Kommission Nds.;139;Sonstige Hochschulaufgaben;0610 0910;Hochschulrektorenkonferenz u.a.
